2025-08-31,9639.57,Travel Expense,expense,travel
2025-12-19,19693.3,Utility Bill,expense,software
2025-12-22,39537.31,Consulting Fee,income,training
2025-12-02,5371.64,Marketing Expense,expense,utilities
2025-12-17,14905.59,Client Payment,expense,maintenance
2025-12-07,14800.83,Client Payment,income,utilities
2025-09-07,31516.5,Training Income,expense,travel
2025-09-27,47955.01,Consulting Fee,income,travel
2025-12-26,28566.95,Software Subscription,income,utilities
2025-07-26,18134.6,Client Payment,expense,training
2025-09-08,33089.9,Utility Bill,income,maintenance
2025-12-31,21836.33,Product Sale,expense,travel
2025-11-19,2082.91,Office Supplies,income,marketing
2025-10-02,35844.36,Software Subscription,income,marketing
2026-01-10,25096.5,Software Subscription,income,marketing
2025-10-31,18115.14,Client Payment,income,training
2025-11-11,12908.57,Client Payment,income,training
2025-08-30,48195.06,Marketing Expense,income,utilities
2025-12-19,22108.94,Marketing Expense,expense,maintenance
2026-01-14,2695.6,Utility Bill,income,travel
2025-09-05,7491.6,Maintenance Cost,income,utilities
2025-08-22,24361.31,Software Subscription,expense,software
2025-11-09,35839.5,Consulting Fee,expense,utilities
2026-01-17,3629.06,Utility Bill,income,travel
2025-11-23,2252.79,Software Subscription,income,maintenance
2025-08-25,41444.53,Client Payment,expense,marketing
2025-11-08,34056.76,Office Supplies,income,software
2025-10-30,21145.65,Maintenance Cost,income,training
2025-07-05,48325.38,Utility Bill,expense,utilities
2025-12-07,27231.89,Consulting Fee,income,sales
2025-09-25,26354.88,Office Supplies,expense,software
2025-08-09,22684.05,Office Supplies,expense,utilities
2025-09-25,32994.8,Utility Bill,expense,travel
2025-07-18,18084.26,Training Income,income,training
2026-01-17,39664.18,Office Supplies,expense,travel
2026-01-14,18189.36,Travel Expense,expense,maintenance
2025-11-14,30632.56,Utility Bill,expense,operations
2025-11-06,16952.71,Maintenance Cost,expense,maintenance
2025-11-24,23350.06,Software Subscription,expense,training
2025-08-08,49280.76,Training Income,expense,sales
2025-11-03,10552.05,Product Sale,income,travel
2025-08-15,6813.32,Product Sale,income,marketing
2025-09-30,7348.19,Consulting Fee,income,marketing
2025-07-06,16253.25,Client Payment,income,operations
2025-08-21,7342.64,Software Subscription,income,marketing
2025-11-17,11478.2,Utility Bill,income,utilities
2025-10-18,29200.68,Consulting Fee,income,software
2025-10-21,35603.36,Maintenance Cost,income,utilities
2026-01-07,45184.6,Software Subscription,expense,sales
2025-11-27,37120.69,Software Subscription,expense,training
2026-01-16,36971.77,Client Payment,income,travel
2025-12-19,4255.51,Product Sale,expense,maintenance
2026-01-04,21169.27,Travel Expense,income,utilities
2025-08-31,20258.56,Product Sale,expense,utilities
2025-11-07,34508.9,Product Sale,income,utilities
2025-12-13,19653.34,Travel Expense,income,maintenance
2025-07-05,29090.83,Client Payment,expense,marketing
2026-01-11,39818.37,Consulting Fee,income,software
2026-01-16,5557.78,Software Subscription,expense,sales
2025-08-26,44752.9,Product Sale,income,utilities
2025-12-20,7025.32,Software Subscription,income,marketing
2026-01-02,32429.19,Software Subscription,income,training
2025-09-19,5999.67,Product Sale,income,utilities
2025-08-30,25637.38,Consulting Fee,expense,sales
2025-12-11,32835.99,Client Payment,expense,utilities
2025-11-27,10160.38,Training Income,income,utilities
2026-01-15,28172.37,Training Income,expense,maintenance
2025-08-13,38756.07,Client Payment,income,sales
2025-11-18,15052.43,Travel Expense,expense,software
2026-01-02,25347.93,Training Income,income,travel
2025-11-24,46194.89,Maintenance Cost,income,software
2025-12-12,4141.99,Maintenance Cost,income,sales
2025-08-30,49289.34,Product Sale,expense,utilities
2025-10-02,32736.52,Training Income,expense,marketing
2025-12-19,35521.43,Training Income,expense,travel
2026-01-16,43231.26,Marketing Expense,expense,maintenance
2025-08-08,21250.52,Training Income,income,software
2025-12-09,31894.82,Marketing Expense,expense,sales
2026-01-10,19031.59,Marketing Expense,income,software
2025-09-30,29679.31,Maintenance Cost,expense,software
2025-10-10,9136.75,Travel Expense,income,travel
2026-01-04,33071.44,Travel Expense,income,maintenance
2026-01-04,39275.48,Maintenance Cost,income,training
2025-09-05,32946.64,Product Sale,expense,travel
2025-12-19,26271.65,Product Sale,income,travel
2025-10-31,37666.29,Product Sale,income,maintenance
2025-11-28,35766.97,Marketing Expense,income,utilities
2025-07-19,27478.37,Consulting Fee,expense,sales
2025-09-13,42942.95,Maintenance Cost,income,travel
2025-12-11,33460.01,Software Subscription,income,utilities
2025-09-21,20173.96,Consulting Fee,expense,sales
2025-08-31,6701.8,Travel Expense,income,sales
2025-08-30,37540.14,Travel Expense,expense,operations
2025-08-14,12056.49,Training Income,income,software
2025-12-31,7837.04,Marketing Expense,expense,marketing
2025-07-20,27596.3,Software Subscription,income,travel
2025-11-17,4854.79,Client Payment,income,sales
2025-12-04,31408.41,Marketing Expense,income,maintenance
2026-01-03,38606.95,Maintenance Cost,expense,utilities
2025-10-27,36145.06,Consulting Fee,income,marketing
2025-09-22,18412.73,Office Supplies,income,maintenance
2026-01-09,48146.39,Marketing Expense,income,travel
2025-07-26,12112.98,Software Subscription,income,travel
2025-08-23,12143.87,Software Subscription,income,operations
2025-12-09,3224.33,Training Income,income,travel
2025-09-19,46872.17,Utility Bill,income,utilities
2025-08-30,28603.58,Client Payment,expense,software
2026-01-08,28481.59,Office Supplies,income,operations
2025-11-27,15651.02,Training Income,income,maintenance
2025-08-27,1982.16,Consulting Fee,expense,training
2025-10-29,3047.31,Maintenance Cost,expense,marketing
2025-09-19,45787.05,Client Payment,income,travel
2025-12-16,25427.98,Product Sale,income,maintenance
2025-08-04,42819.54,Training Income,expense,utilities
2025-09-28,2100.87,Software Subscription,expense,sales
2025-10-25,33153.49,Marketing Expense,expense,marketing
2025-12-22,14726.5,Office Supplies,income,utilities
2025-08-21,11294.81,Training Income,income,travel
2025-09-06,32540.31,Marketing Expense,expense,travel
2025-07-10,31833.97,Office Supplies,expense,utilities
2025-12-24,38301.06,Client Payment,income,maintenance
2025-09-19,21316.31,Maintenance Cost,income,travel
2025-09-18,43766.31,Client Payment,expense,training
2025-08-22,24843.99,Software Subscription,expense,utilities
2025-12-25,15888.04,Training Income,income,sales
2025-07-23,37146.65,Training Income,expense,marketing
2025-10-25,28035.37,Marketing Expense,income,marketing
2025-10-12,42536.09,Software Subscription,expense,utilities
2025-08-15,48350.81,Product Sale,income,software
2025-07-13,40935.64,Travel Expense,income,utilities
2025-08-12,23166.54,Software Subscription,income,marketing
2025-10-30,46712.8,Product Sale,expense,utilities
2025-08-04,5789.06,Consulting Fee,expense,sales
2025-12-14,33496.59,Training Income,income,sales
2025-07-12,39857.65,Training Income,income,operations
2025-10-11,24093.82,Marketing Expense,income,utilities
2025-11-14,26785.48,Travel Expense,expense,travel
2026-01-12,27986.39,Client Payment,income,marketing
2025-09-20,40580.72,Product Sale,income,maintenance
2025-11-01,43827.22,Travel Expense,expense,travel
2025-11-07,9230.07,Maintenance Cost,expense,software
2025-11-25,24645.21,Maintenance Cost,income,travel
2025-07-20,41134.29,Consulting Fee,expense,utilities
2025-08-28,3585.5,Utility Bill,expense,maintenance
2025-07-08,25921.41,Office Supplies,income,software
2025-09-20,46294.84,Marketing Expense,expense,operations
2025-07-18,40132.38,Software Subscription,expense,operations
2025-09-23,46876.59,Product Sale,income,maintenance
2025-10-11,18583.56,Client Payment,income,sales
2025-09-12,42993.82,Product Sale,expense,marketing
2025-11-10,11063.89,Marketing Expense,expense,maintenance
2025-11-17,11611.73,Product Sale,income,maintenance
2025-09-22,12890.37,Consulting Fee,expense,travel
2025-10-22,46250.81,Utility Bill,expense,maintenance
2025-07-31,8970.23,Product Sale,expense,maintenance
2025-10-26,47704.24,Marketing Expense,expense,software
2025-10-15,6183.88,Product Sale,expense,utilities
2025-09-02,44928.57,Marketing Expense,income,sales
2025-08-08,28836.43,Maintenance Cost,income,maintenance
2025-09-08,6182.54,Travel Expense,expense,operations
2025-12-29,31718.1,Client Payment,expense,travel
2025-09-13,13544.7,Office Supplies,expense,software
2026-01-08,39404.48,Client Payment,expense,training
2025-08-25,36229.36,Maintenance Cost,expense,software
2025-07-29,33560.79,Consulting Fee,income,maintenance
2025-09-13,29110.21,Software Subscription,expense,utilities
2025-11-14,38284.16,Consulting Fee,income,software
2025-07-19,10469.8,Training Income,expense,travel
2026-01-17,49127.06,Marketing Expense,income,training
2025-09-30,37808.64,Training Income,income,sales
2025-12-03,36764.69,Utility Bill,income,software
2025-07-19,11556.05,Travel Expense,expense,operations
2025-10-15,12565.5,Travel Expense,income,software
2025-08-08,1759.59,Training Income,expense,utilities
2025-07-09,9603.64,Product Sale,expense,operations
2025-08-28,24546.55,Marketing Expense,expense,software
2025-07-14,37561.93,Product Sale,expense,operations
2025-10-21,47187.51,Consulting Fee,expense,operations
2025-10-30,13779.32,Travel Expense,expense,marketing
2025-07-13,22615.3,Office Supplies,income,marketing
2025-07-12,27907.9,Marketing Expense,income,utilities
2025-11-26,22009.66,Office Supplies,income,utilities
2025-10-03,49481.81,Marketing Expense,expense,travel
2025-08-07,48752.03,Consulting Fee,expense,sales
2025-09-21,8521.53,Marketing Expense,expense,training
2025-07-13,36657.24,Consulting Fee,expense,sales
2025-10-17,8104.7,Client Payment,expense,software
2025-08-22,9536.82,Marketing Expense,expense,marketing
2025-10-11,46339.67,Training Income,income,utilities
2025-10-25,36426,Consulting Fee,expense,travel
2025-11-02,49013.67,Product Sale,expense,marketing
2025-09-15,34070.37,Marketing Expense,expense,marketing
2025-07-23,33645.84,Utility Bill,income,utilities
2025-08-07,31169.96,Software Subscription,income,travel
2025-08-09,44454.17,Consulting Fee,expense,software
2025-09-23,5847.89,Product Sale,expense,software
2025-10-26,7502.82,Marketing Expense,income,maintenance
2025-07-20,34582.31,Training Income,income,sales
2025-09-03,16315.59,Utility Bill,expense,software
2025-08-02,21363.42,Client Payment,income,marketing
2025-11-05,27536.51,Marketing Expense,income,software
2025-11-28,6779.21,Training Income,income,software
2025-10-09,13823.27,Utility Bill,income,marketing
2025-12-25,18454.87,Office Supplies,income,sales
2025-11-22,25510.44,Product Sale,expense,training
2025-08-10,171.54,Training Income,expense,operations
2025-07-21,4294.2,Marketing Expense,income,sales
2025-12-18,2123.14,Consulting Fee,income,travel
2025-08-28,9615.72,Travel Expense,income,training
2025-12-12,36490.49,Marketing Expense,expense,maintenance
2025-08-12,35129.03,Maintenance Cost,income,marketing
2025-11-15,800.33,Office Supplies,income,utilities
2025-11-16,4089.41,Consulting Fee,income,maintenance
2025-08-21,43939.18,Consulting Fee,expense,maintenance
2025-11-26,24225.91,Travel Expense,expense,utilities
2025-08-24,38085.72,Marketing Expense,expense,marketing
2026-01-04,12171.1,Utility Bill,income,software
2025-08-09,25767.37,Software Subscription,expense,training
2025-10-06,26810.62,Utility Bill,expense,sales
2025-11-15,20563.81,Product Sale,income,utilities
2025-12-28,20642.75,Software Subscription,expense,training
2025-10-25,5284.32,Client Payment,expense,travel
2025-08-11,9159.89,Maintenance Cost,expense,maintenance
2025-12-25,36812.14,Maintenance Cost,income,training
2026-01-07,48612.13,Consulting Fee,expense,training
2025-08-17,884.29,Travel Expense,income,maintenance
2025-09-07,14007.4,Client Payment,income,training
2025-12-09,38744.86,Product Sale,income,utilities
2025-07-08,48075.48,Consulting Fee,income,marketing
2025-09-08,1610.18,Utility Bill,income,marketing
2025-07-27,7152.05,Client Payment,expense,travel
2025-07-21,1927.72,Training Income,income,maintenance
2025-08-19,4611.72,Software Subscription,income,marketing
2025-10-24,39301.16,Client Payment,expense,software
2025-12-11,15771.87,Marketing Expense,expense,training
2026-01-04,6761.83,Client Payment,expense,sales
2025-09-21,35847.55,Training Income,expense,maintenance
2025-08-13,48704.33,Software Subscription,expense,software
2025-08-04,47965.52,Marketing Expense,expense,software
2025-07-25,43583.15,Utility Bill,expense,operations
2025-11-16,31108.75,Utility Bill,income,training
2025-09-18,47012.42,Software Subscription,income,maintenance
2025-07-13,5992.26,Maintenance Cost,expense,software
2025-07-16,19593.98,Client Payment,income,utilities
2025-10-04,40779.01,Training Income,income,travel
2025-09-07,34152.42,Client Payment,expense,utilities
2025-07-07,1677.23,Maintenance Cost,income,training
2025-12-24,47710.74,Maintenance Cost,expense,utilities
2025-12-16,45503.25,Client Payment,expense,sales
2025-09-24,38499.72,Maintenance Cost,income,operations
2025-07-30,3265.95,Utility Bill,expense,operations
2025-07-22,47173.83,Office Supplies,expense,sales
2025-08-27,31754.87,Maintenance Cost,expense,operations
2025-07-12,3335.81,Travel Expense,expense,operations
2025-08-30,16749.55,Office Supplies,expense,utilities
2025-11-21,25128.66,Utility Bill,income,training
2025-09-26,5115.24,Product Sale,income,travel
2025-09-18,29346.45,Travel Expense,income,travel
2025-07-11,33966.05,Training Income,expense,training
2025-07-17,48601.74,Product Sale,income,travel
2025-12-31,49330.86,Client Payment,expense,training
2025-11-16,46975.65,Client Payment,expense,software
2025-12-29,44067.35,Training Income,income,training
2025-10-15,29860.25,Travel Expense,income,maintenance
2025-08-03,20140.38,Office Supplies,income,training
2025-07-30,21092.01,Travel Expense,expense,operations
2025-11-25,31453.72,Office Supplies,expense,training
2025-08-17,26066.39,Maintenance Cost,expense,operations
2025-07-21,39546.17,Utility Bill,expense,software
2026-01-08,695.55,Office Supplies,income,utilities
2025-09-02,15658.71,Training Income,income,marketing
2025-10-04,42915.38,Consulting Fee,income,utilities
2025-11-23,12756.21,Training Income,expense,travel
2026-01-05,45529.53,Software Subscription,income,maintenance
2025-11-02,7606.26,Product Sale,income,marketing
2025-12-06,40823.69,Product Sale,expense,utilities
2025-11-13,13914.13,Consulting Fee,income,operations
2025-12-24,20495.18,Maintenance Cost,expense,software
2025-07-16,18098.24,Maintenance Cost,income,marketing
2026-01-12,24279.6,Consulting Fee,income,travel
2025-09-12,7568.28,Maintenance Cost,income,sales
2026-01-05,33509.46,Travel Expense,income,utilities
2025-08-17,19348.42,Maintenance Cost,expense,software
2025-09-06,29396.05,Consulting Fee,income,operations
2025-11-08,28294.22,Product Sale,expense,travel
2025-11-05,22089.43,Client Payment,expense,training
2025-07-18,44916.7,Office Supplies,expense,operations
2025-11-29,47300.74,Utility Bill,income,utilities
2026-01-17,12329.15,Training Income,expense,travel
2025-09-03,12225.51,Client Payment,income,marketing
2025-07-17,17097.6,Consulting Fee,expense,sales
2025-08-17,26934.92,Client Payment,expense,maintenance
2025-12-06,17639.29,Software Subscription,expense,operations
2025-10-11,9979.63,Product Sale,expense,marketing
2025-09-23,6662.31,Training Income,income,utilities
2025-11-09,36730.3,Software Subscription,expense,utilities
2025-08-04,3292.99,Consulting Fee,income,sales
2025-10-08,37452.97,Utility Bill,expense,maintenance
2025-08-11,212.51,Software Subscription,income,software
2025-11-22,21471.88,Product Sale,expense,operations
2026-01-03,9226.09,Marketing Expense,income,training
2025-07-26,39732.88,Consulting Fee,expense,maintenance
2025-08-21,31341.61,Utility Bill,income,maintenance
2025-08-26,19055.9,Client Payment,expense,training
2025-08-11,36321.19,Marketing Expense,income,marketing
2025-11-15,2052.59,Travel Expense,expense,software
2025-12-19,8832.8,Travel Expense,expense,utilities
2025-12-13,1708.91,Client Payment,expense,operations
2025-12-24,5064.59,Client Payment,income,training
2025-07-27,12742.67,Maintenance Cost,expense,software
2025-10-06,18220.16,Travel Expense,income,maintenance
2025-09-16,12798.73,Marketing Expense,expense,utilities
2025-07-12,14533.7,Product Sale,income,training
2025-08-25,21552.38,Product Sale,income,training
2025-09-10,17437.1,Training Income,income,travel
2025-07-08,6280.25,Software Subscription,expense,marketing
2025-10-12,46499.33,Office Supplies,expense,operations
2025-09-28,38420.12,Consulting Fee,expense,travel
2025-08-02,43546.93,Product Sale,expense,operations
2025-08-06,40593.47,Maintenance Cost,income,sales
2025-08-19,34131.94,Office Supplies,expense,maintenance
2025-11-30,18778.56,Software Subscription,income,maintenance
2025-09-23,20923.94,Maintenance Cost,expense,software
2026-01-01,48592.7,Product Sale,income,sales
2025-07-19,3581.31,Product Sale,expense,travel
2025-08-11,21945.66,Utility Bill,expense,maintenance
2025-11-01,25167.1,Consulting Fee,income,training
2025-09-05,12197.92,Office Supplies,income,sales
2025-10-02,18250.5,Product Sale,expense,utilities
2025-11-04,6699.82,Travel Expense,income,software
2025-11-29,17262.83,Product Sale,expense,marketing
2025-09-05,5865.48,Office Supplies,income,training
2025-09-23,14595.5,Consulting Fee,income,utilities
2025-10-09,34795.88,Utility Bill,income,travel
2025-09-22,21038.89,Marketing Expense,expense,travel
2025-12-09,236.81,Marketing Expense,expense,maintenance
2025-08-31,48061.99,Product Sale,expense,training
2025-10-30,9863.25,Marketing Expense,income,marketing
2026-01-11,23332.29,Client Payment,expense,operations
2025-10-05,26238.21,Travel Expense,expense,travel
2025-10-16,47866.91,Consulting Fee,income,travel
2025-09-10,22660.79,Travel Expense,income,maintenance
2025-07-10,43850.06,Travel Expense,income,training
2025-12-18,31872.71,Travel Expense,income,operations
2025-11-02,13161.07,Utility Bill,income,utilities
2025-10-20,48779.32,Maintenance Cost,income,maintenance
2026-01-12,2131.29,Utility Bill,expense,utilities
2025-09-12,5130.6,Utility Bill,income,marketing
2026-01-06,5554.59,Client Payment,expense,software
2025-07-10,46711.3,Office Supplies,income,marketing
2025-11-03,785.22,Maintenance Cost,income,software
2025-11-09,10521.91,Marketing Expense,expense,operations
2025-07-13,8302.29,Maintenance Cost,expense,software
2025-11-18,1753.09,Product Sale,income,training
2025-10-16,29031.36,Utility Bill,income,marketing
2025-09-22,45989.42,Maintenance Cost,expense,software
2025-09-29,13845.57,Training Income,expense,travel
2025-08-28,43650.8,Client Payment,income,operations
2025-08-29,48339.58,Consulting Fee,income,training
2025-12-18,25146.03,Utility Bill,expense,operations
2026-01-13,23360.92,Client Payment,expense,software
2025-11-23,11240.37,Product Sale,income,travel
2025-11-26,30135.12,Software Subscription,expense,travel
2026-01-03,32808.57,Training Income,income,utilities
2025-12-18,39807.22,Consulting Fee,income,software
2025-11-01,34561.19,Travel Expense,expense,marketing
2025-07-05,14995.24,Training Income,income,software
2025-10-11,41518.78,Software Subscription,expense,maintenance
2025-11-02,38980.39,Marketing Expense,expense,travel
2025-07-27,27172.47,Training Income,expense,marketing
2025-07-07,844.42,Training Income,income,maintenance
2025-09-03,48681.17,Office Supplies,income,maintenance
2025-08-12,38683.54,Marketing Expense,income,maintenance
2025-10-15,18936.94,Maintenance Cost,income,operations
2025-10-28,18144.67,Utility Bill,expense,marketing
2025-09-21,40575.32,Marketing Expense,income,sales
2025-09-22,45184.45,Marketing Expense,income,operations
2026-01-05,12689.51,Consulting Fee,income,travel
2025-09-05,13453.72,Software Subscription,income,maintenance
2025-12-22,42164.56,Marketing Expense,income,operations
2025-09-22,23837.2,Product Sale,expense,training
2025-07-12,36825.27,Software Subscription,expense,training
2025-09-25,9552.48,Training Income,income,sales
2025-08-31,26062.19,Travel Expense,income,utilities
2025-12-13,22847.74,Maintenance Cost,income,utilities
2025-11-29,42344.91,Travel Expense,expense,maintenance
2025-09-12,2951.86,Utility Bill,expense,training
2025-08-09,12419.31,Product Sale,expense,training
2025-08-23,25876.86,Product Sale,expense,operations
2025-11-26,14349.78,Client Payment,income,operations
2025-11-23,39836.05,Software Subscription,expense,marketing
2025-08-17,25634.58,Software Subscription,income,maintenance
2025-11-14,42961.92,Maintenance Cost,income,software
2025-09-25,4414.16,Product Sale,income,operations
2025-12-26,10290.45,Travel Expense,expense,operations
2025-11-13,15766.68,Maintenance Cost,income,operations
2026-01-10,41037.55,Client Payment,expense,training
2025-08-14,42076.14,Client Payment,income,software
2025-12-16,44370.84,Software Subscription,income,utilities
2025-11-19,30047.83,Software Subscription,expense,software
2025-07-13,21074.57,Product Sale,income,sales
2025-09-16,4249.97,Software Subscription,income,sales
2025-09-22,45643.73,Training Income,expense,marketing
2025-09-29,18558.04,Consulting Fee,expense,operations
2025-11-30,28820.48,Software Subscription,income,software
2025-10-30,24336.13,Product Sale,income,sales
2025-07-24,25305.71,Software Subscription,expense,travel
2025-11-15,22045.87,Software Subscription,expense,training
2025-08-07,17548.12,Training Income,expense,marketing
2026-01-11,17348.76,Product Sale,income,travel
2025-10-18,47819.36,Client Payment,expense,marketing
2025-10-15,23577.79,Marketing Expense,expense,marketing
2025-11-16,32869.57,Software Subscription,expense,marketing
2025-07-08,24936.39,Product Sale,expense,maintenance
2025-12-30,820.4,Travel Expense,expense,utilities
2025-09-14,21452.19,Maintenance Cost,expense,software
2025-08-18,39989.51,Maintenance Cost,income,operations
2025-09-29,45549.34,Training Income,expense,sales
2025-12-08,43847.01,Consulting Fee,income,training
2025-10-12,35877.46,Travel Expense,income,sales
2025-12-24,21014.28,Utility Bill,expense,operations
2025-10-18,1074.74,Maintenance Cost,income,software
2025-08-10,6144.63,Product Sale,expense,maintenance
2025-09-21,20991.2,Client Payment,expense,software
2025-10-08,1052.12,Client Payment,income,marketing
2025-11-16,22728.59,Training Income,expense,software
2025-12-16,37492.07,Software Subscription,income,operations
2025-08-26,2822.39,Product Sale,income,training
2025-10-15,46812.96,Utility Bill,income,sales
2025-10-03,16838.9,Product Sale,expense,software
2025-10-03,40834.54,Consulting Fee,expense,software
2025-11-04,4827.08,Office Supplies,income,travel
2025-10-18,11541.57,Utility Bill,income,software
2025-08-18,41266.64,Software Subscription,income,utilities
2025-07-05,28938.12,Training Income,expense,software
2025-11-01,5969.38,Consulting Fee,expense,travel
2025-10-31,7048.51,Office Supplies,income,marketing
2025-11-30,10927.81,Client Payment,expense,training
2025-11-14,36977.47,Consulting Fee,income,marketing
2026-01-04,24481.88,Training Income,expense,operations
2025-11-01,39402,Office Supplies,income,maintenance
2026-01-12,14684.26,Marketing Expense,income,training
2025-09-12,27529.08,Marketing Expense,expense,operations
2026-01-03,13971.92,Software Subscription,income,marketing
2025-08-06,2485.97,Product Sale,income,maintenance
2025-08-08,37158.36,Utility Bill,expense,travel
2025-10-13,22297.02,Marketing Expense,expense,operations
2025-07-31,36348.71,Maintenance Cost,income,maintenance
2025-09-27,11524.61,Consulting Fee,expense,utilities
2025-12-25,12439.82,Utility Bill,expense,training
2025-12-31,10033.41,Travel Expense,expense,utilities
2025-08-11,21984.95,Training Income,expense,marketing
2025-10-18,37638.2,Maintenance Cost,income,travel
2025-08-29,34369.04,Consulting Fee,income,utilities
2025-11-28,36509.81,Marketing Expense,income,operations
2025-07-22,6496.9,Software Subscription,income,utilities
2025-11-12,28540.3,Utility Bill,expense,maintenance
2025-10-15,24303.16,Consulting Fee,expense,sales
2025-10-25,25933.38,Training Income,income,software
2025-10-17,17930.99,Travel Expense,expense,marketing
2025-07-16,15142.26,Marketing Expense,expense,software
2025-12-06,30939,Office Supplies,income,sales
2025-09-20,46271.27,Training Income,income,sales
2025-12-03,27867.15,Consulting Fee,income,operations
2025-09-26,9351.26,Office Supplies,expense,utilities
2025-10-17,48359.96,Marketing Expense,income,utilities
2025-09-19,34684.22,Client Payment,income,training
2025-09-03,33283.82,Maintenance Cost,income,utilities
2025-09-03,36914.94,Office Supplies,income,sales
2025-11-18,18442.13,Travel Expense,income,software
2025-11-19,33796.61,Software Subscription,income,utilities
2025-11-28,30369.71,Product Sale,income,utilities
2025-09-20,33772.64,Product Sale,income,software
2026-01-04,33127.87,Travel Expense,income,maintenance
2025-09-19,3424.41,Office Supplies,income,operations
2025-12-18,5972.92,Software Subscription,expense,training
2025-08-02,44692.62,Maintenance Cost,expense,sales
2025-08-09,2397.77,Travel Expense,income,maintenance
2026-01-16,14865.75,Utility Bill,income,software
2025-09-18,12206.26,Travel Expense,income,software
2025-10-16,31797.47,Maintenance Cost,expense,training
2025-11-20,7093.07,Client Payment,income,sales
2026-01-08,40755.53,Software Subscription,expense,operations
2025-08-08,18529.83,Maintenance Cost,income,software
2025-11-28,7185.93,Maintenance Cost,expense,marketing
2025-09-11,10711.4,Marketing Expense,income,sales
2025-12-16,13309.89,Product Sale,expense,marketing
2025-10-26,32361.82,Travel Expense,expense,utilities
2025-07-10,27285.78,Travel Expense,income,software
2025-12-28,35006.67,Consulting Fee,income,utilities
2025-08-02,41172.94,Marketing Expense,expense,operations
2025-10-24,16968.76,Utility Bill,income,training
2026-01-10,25909.36,Software Subscription,expense,travel
2025-09-13,2527.39,Training Income,expense,operations
2025-07-28,11777.95,Office Supplies,income,operations
2025-10-04,13655.52,Utility Bill,income,training
2025-12-02,45253.31,Product Sale,expense,operations
2025-12-31,15558.96,Travel Expense,income,operations
2025-08-02,3009.98,Product Sale,expense,operations
2025-12-02,39446.97,Product Sale,expense,training
2025-08-21,2778.31,Office Supplies,income,training
2025-09-22,30693.56,Maintenance Cost,expense,training
2025-07-31,18488.62,Software Subscription,income,software
2025-10-30,25435.63,Consulting Fee,expense,utilities
2025-11-03,9348.19,Office Supplies,income,operations
2025-11-13,45850.25,Software Subscription,income,operations
2025-09-28,30078.99,Marketing Expense,income,operations
2025-10-23,25589.7,Marketing Expense,income,utilities
2025-12-21,15758.97,Utility Bill,expense,sales
2025-09-30,863.77,Consulting Fee,income,operations
2025-12-18,35776.98,Office Supplies,income,utilities
2025-11-14,24920.52,Maintenance Cost,expense,sales
2025-09-29,29629.35,Office Supplies,income,maintenance
2025-08-08,44876.9,Software Subscription,income,travel
2025-07-05,44294.15,Software Subscription,expense,sales
2025-12-06,6189.26,Client Payment,income,software
2025-08-08,6338.63,Travel Expense,expense,marketing
2025-10-08,32704.76,Training Income,income,operations
2025-09-24,43040.71,Client Payment,income,sales
2025-11-28,2763.85,Marketing Expense,income,software
2025-07-11,5272,Marketing Expense,expense,operations
2025-07-14,43257.26,Maintenance Cost,expense,maintenance
2025-08-14,12093.52,Training Income,income,maintenance
2025-07-13,8968.12,Maintenance Cost,income,software
2025-12-06,17051.45,Product Sale,expense,training
2025-12-19,33451.77,Office Supplies,income,sales
2025-09-20,28205.25,Software Subscription,expense,software
2025-12-04,2411.7,Training Income,expense,training
2025-07-20,889.98,Consulting Fee,income,maintenance
2025-09-30,41333.03,Product Sale,income,marketing
2025-10-04,13449.35,Software Subscription,expense,marketing
2025-10-30,12381.65,Training Income,income,software
2025-10-16,12884.52,Office Supplies,income,marketing
2025-12-25,19833.5,Maintenance Cost,income,sales
2025-07-07,45662.58,Product Sale,expense,operations
2025-11-24,17211.6,Marketing Expense,expense,marketing
2025-08-14,12050.47,Consulting Fee,income,maintenance
2025-11-28,19820.48,Training Income,expense,training
2025-12-14,650.28,Product Sale,income,sales
2025-08-26,43515.56,Utility Bill,expense,operations
2025-09-23,14991.28,Software Subscription,income,marketing
2025-08-25,13695.48,Marketing Expense,income,sales
2025-09-13,18972.96,Maintenance Cost,expense,marketing
2025-09-29,24402.48,Client Payment,expense,marketing
2025-07-26,26568.91,Travel Expense,expense,operations
2025-07-25,3465.05,Office Supplies,income,marketing
2025-09-15,43706.26,Maintenance Cost,income,software
2025-08-31,33368.68,Training Income,income,operations
2025-08-09,5227.98,Training Income,expense,training
2026-01-16,8625.69,Travel Expense,income,software
2025-10-10,22197.44,Maintenance Cost,income,software
2026-01-14,45877.18,Product Sale,income,travel
2025-10-24,26873.97,Utility Bill,expense,maintenance
2025-11-15,20459.7,Utility Bill,expense,utilities
2025-09-30,365.4,Maintenance Cost,expense,training
2026-01-07,18546.68,Travel Expense,expense,marketing
2025-11-21,23177.2,Client Payment,income,sales
2025-08-26,16916.38,Consulting Fee,expense,marketing
2025-12-18,2650.71,Travel Expense,expense,operations
2025-10-02,35495.65,Training Income,expense,operations
2025-10-01,48091.58,Marketing Expense,income,software
2025-09-23,14896.88,Utility Bill,income,maintenance
2025-09-06,36861.52,Office Supplies,expense,training
2025-10-13,47801.64,Consulting Fee,expense,operations
2025-07-13,15200.16,Marketing Expense,income,marketing
2025-07-05,43150.47,Marketing Expense,income,software
2025-10-15,2597.66,Marketing Expense,income,software
